setting,setting_name,sample,frame_id,frame,status,precision,recall,f1,miou,iou_fg,hd95_px,boundary_f1,area_ratio,component_count,temporal_iou,outside_nonblack_ratio,leakage_energy,mask_path,gt_path
A1s,语义门控多提示词选择,KongQueZhuYu,0000,KongQueZhuYu_0000,ok,0.9964365609702595,0.9516113418056596,0.9735082299135822,0.9663372612965784,0.9483838626700583,15.062299728393555,0.337270442384181,0.22478913483796295,1,,0.001047605337236993,0.0008010223765432099,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/选择后掩膜/mask_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0000.png
A1s,语义门控多提示词选择,KongQueZhuYu,0025,KongQueZhuYu_0025,ok,0.9375929788683491,0.9818809243964477,0.9592260246237624,0.9386173051469358,0.9216468198842158,163.96652221679688,0.36821448211326746,0.3659862075617284,1,0.39331968863239836,0.035110450254064035,0.02284010898919753,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/选择后掩膜/mask_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0025.png
A1s,语义门控多提示词选择,KongQueZhuYu,0050,KongQueZhuYu_0050,ok,0.9950029742314279,0.9611285944721508,0.9777724826070513,0.9715771330632752,0.9565116042862222,51.53911209106445,0.3597706956786603,0.22821735146604938,1,0.5698032077283607,0.0014931901908186247,0.0011404079861111111,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/选择后掩膜/mask_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0050.png
A1s,语义门控多提示词选择,KongQueZhuYu,0075,KongQueZhuYu_0075,ok,0.9958641395850527,0.9497135387319976,0.9722414752617157,0.9632693536964446,0.9459823994252874,290.3199462890625,0.2892765636357258,0.2550687210648148,1,0.30742852073422194,0.0014401040166558317,0.0010549286265432098,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/选择后掩膜/mask_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0075.png
A1s,语义门控多提示词选择,KongQueZhuYu,0100,KongQueZhuYu_0100,ok,0.9979848778002796,0.9682476495859157,0.9828913913218098,0.9761494804712809,0.9663583445617983,50.249820709228516,0.3849119595815051,0.2882573784722222,1,0.3364451863597636,0.0008264084320418,0.0005808738425925926,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/选择后掩膜/mask_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0100.png
A1s,语义门控多提示词选择,DouBanLv1,0000,DouBanLv1_0000,ok,0.9983167195132312,0.94441632372703,0.9706187985410338,0.9625125221783853,0.9429148280203223,324.86517333984375,0.40201921302657495,0.22848054108796295,1,,0.0005070629578269857,0.0003845968364197531,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/DouBanLv1/选择后掩膜/mask_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0000.png
A1s,语义门控多提示词选择,DouBanLv1,0025,DouBanLv1_0025,ok,0.9862022150295173,0.9594188609749519,0.9726261886283356,0.9679280272193285,0.946711097618661,85.83901977539062,0.44188551602784204,0.1639312065972222,1,0.427873903207169,0.0027202742864699233,0.002261887538580247,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/DouBanLv1/选择后掩膜/mask_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0025.png
A1s,语义门控多提示词选择,DouBanLv1,0050,DouBanLv1_0050,ok,0.9929172498693064,0.9771420984792747,0.9849665148076483,0.9833703080958396,0.9703783463074565,12.035799980163574,0.4741384410622744,0.10723922164351851,1,0.4034677420864483,0.0008524393634848804,0.0007595486111111111,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/DouBanLv1/选择后掩膜/mask_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0050.png
A1s,语义门控多提示词选择,DouBanLv1,0075,DouBanLv1_0075,ok,0.9895071549333211,0.9609309576641436,0.975009718959318,0.970809775971123,0.951238013661341,38.20000076293945,0.39152345312862835,0.15966567804783952,1,0.317914711805723,0.0020049963308105432,0.0016753472222222222,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/DouBanLv1/选择后掩膜/mask_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0075.png
A1s,语义门控多提示词选择,DouBanLv1,0100,DouBanLv1_0100,ok,0.9861717514429771,0.9587090359163274,0.972246499856185,0.9696274106113221,0.9459919131582986,35.3841438293457,0.4369053408143908,0.10702980324074074,1,0.40457843198260723,0.0016631392471327918,0.0014800347222222222,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/DouBanLv1/选择后掩膜/mask_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0100.png
A1s,语义门控多提示词选择,ChangShouHua2,0000,ChangShouHua2_0000,ok,0.9940711068311904,0.9524049342378003,0.9727920684904032,0.9593262840270859,0.9470254645140606,90.40379333496094,0.4046689954134322,0.3385349151234568,1,,0.003103877927061479,0.0020071373456790123,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/ChangShouHua2/选择后掩膜/mask_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0000.png
A1s,语义门控多提示词选择,ChangShouHua2,0025,ChangShouHua2_0025,ok,0.9910513594573629,0.966119748427673,0.9784267570887243,0.9722403622115339,0.9577646672698742,25.78499984741211,0.43696814199310613,0.2335914592978395,1,0.5395547356902155,0.0027490526249028843,0.0020903260030864196,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/ChangShouHua2/选择后掩膜/mask_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0025.png
A1s,语义门控多提示词选择,ChangShouHua2,0050,ChangShouHua2_0050,ok,0.9895492463327462,0.9806268563810495,0.9850678478222137,0.9816629208192198,0.9705750731302665,15.153599739074707,0.4459268215207061,0.1950100067515432,1,0.5179358076098499,0.002537303037798971,0.0020380015432098766,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/ChangShouHua2/选择后掩膜/mask_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0050.png
A1s,语义门控多提示词选择,ChangShouHua2,0075,ChangShouHua2_0075,ok,0.9900273503637412,0.9601605436004248,0.9748652443660433,0.9680161206771375,0.9509630212109762,59.71416473388672,0.45478296729401774,0.2267969955632716,1,0.43635080493689704,0.002952127073648961,0.002261766975308642,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/ChangShouHua2/选择后掩膜/mask_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0075.png
A1s,语义门控多提示词选择,ChangShouHua2,0100,ChangShouHua2_0100,ok,0.9937213225903092,0.9314793746418151,0.9615942041423995,0.9455755443934057,0.9260293114487447,114.66808319091797,0.4187265812073579,0.3058497299382716,1,0.4303421339495027,0.0028503697266683693,0.0019203317901234568,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/ChangShouHua2/选择后掩膜/mask_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_ChangShouHua2_0100.png
A1s,语义门控多提示词选择,CaoMei1,0000,CaoMei1_0000,ok,0.9955725604477661,0.8617245718394562,0.9238256210846189,0.917206242818092,0.85843487745517,461.6532287597656,0.3304910048499647,0.12771303530092593,1,,0.0006633137969269761,0.0005654417438271605,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/CaoMei1/选择后掩膜/mask_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0000.png
A1s,语义门控多提示词选择,CaoMei1,0025,CaoMei1_0025,ok,0.9972596859278119,0.9108558835657646,0.9521015046393414,0.9467762795538324,0.9085818033469488,800.2007446289062,0.4362851262299264,0.13031659915123456,1,0.44822179802180656,0.0004165396328601113,0.00035710841049382716,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/CaoMei1/选择后掩膜/mask_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0025.png
A1s,语义门控多提示词选择,CaoMei1,0050,CaoMei1_0050,ok,0.9948232865850337,0.9416873289187018,0.9675263083922686,0.9656583836010058,0.937095362580785,43.81765365600586,0.4469561215689013,0.07967351466049383,1,0.5834190918446384,0.0004503527851245882,0.0004124469521604938,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/CaoMei1/选择后掩膜/mask_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0050.png
A1s,语义门控多提示词选择,CaoMei1,0075,CaoMei1_0075,ok,0.9946078845866153,0.9114578055726757,0.9512191784060047,0.9482809125608038,0.9069761372641129,641.1022338867188,0.4606173501351889,0.09267879533179012,1,0.08222037170218403,0.000555961144150598,0.0004997347608024691,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/CaoMei1/选择后掩膜/mask_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0075.png
A1s,语义门控多提示词选择,CaoMei1,0100,CaoMei1_0100,ok,0.997376459383416,0.8985527452178461,0.9453890508354771,0.9406534034466778,0.8964339423788715,554.2691040039062,0.3800799602133354,0.11608084972993828,1,0.07636801261155081,0.00034958613623867186,0.00030454282407407405,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/CaoMei1/选择后掩膜/mask_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_CaoMei1_0100.png
A2,A1s+结构化正负提示,KongQueZhuYu,0000,KongQueZhuYu_0000,ok,0.9932459088078863,0.9633322867136843,0.9780604269136801,0.9719536128222275,0.9570628759975289,11.48632526397705,0.4742057754552435,0.2282888454861111,1,,0.0020165299003497747,0.0015418836805555555,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/正负提示细化掩膜/mask_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0000.png
A2,A1s+结构化正负提示,KongQueZhuYu,0025,KongQueZhuYu_0025,ok,0.9953141248007318,0.9849816108045191,0.9901209120193143,0.9849800389570147,0.9804351073346027,12.323699951171875,0.493246367291944,0.3458503327546296,1,0.39578317049186573,0.002491249029085638,0.0016206114969135803,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/正负提示细化掩膜/mask_0025.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0025.png
A2,A1s+结构化正负提示,KongQueZhuYu,0050,KongQueZhuYu_0050,ok,0.9935971024762804,0.9659304944119866,0.97956848575678,0.9738101356416544,0.9599551484680037,60.90651321411133,0.4082443883094942,0.2296820746527778,1,0.607696960471172,0.0019255665448361966,0.001470630787037037,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/正负提示细化掩膜/mask_0050.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0050.png
A2,A1s+结构化正负提示,KongQueZhuYu,0075,KongQueZhuYu_0075,ok,0.9948422870434548,0.954314498861818,0.9741570564991574,0.9657161739070736,0.9496161792317843,286.86053466796875,0.30984652232690174,0.256567684220679,1,0.30917184732760994,0.001806466478493075,0.0013233024691358024,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/正负提示细化掩膜/mask_0075.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0075.png
A2,A1s+结构化正负提示,KongQueZhuYu,0100,KongQueZhuYu_0100,ok,0.9968852962940933,0.9725039391678059,0.9845436951594702,0.9783996359381703,0.9695579125032718,48.88051986694336,0.4561943439583091,0.2898438705632716,1,0.33786159690070766,0.0012843807262617264,0.0009027777777777777,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/KongQueZhuYu/正负提示细化掩膜/mask_0100.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_KongQueZhuYu_0100.png
A2,A1s+结构化正负提示,DouBanLv1,0000,DouBanLv1_0000,ok,0.9964272084232979,0.9514233742065465,0.9734053990007299,0.9659432253174781,0.9481886988819472,320.8795166015625,0.5498271790707896,0.23061222029320988,1,,0.0010862909886487837,0.0008239293981481482,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/rap_runs/RAP-FSAM3-v2/DouBanLv1/正负提示细化掩膜/mask_0000.png,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/06-实验一四样本代表集/E1_Representative4_PottedPlant_VFM/gt_masks/mask_DouBanLv1_0000.png
